id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month
30682554,Zaito-Cozy apartment near Tokyo Skytree#201,229627088,宅東,,Sumida Ku,35.68928,139.80293999999998,Entire home/apt,12051,3,13,2019-06-16,2.73
30684260,Beautiful Family Room near Sky Tree 101,200349143,Danyang,,Sumida Ku,35.731590000000004,139.82506,Entire home/apt,6671,2,13,2019-06-25,2.38
30684911,Beautiful Family Room near Sky Tree 102,200349143,Danyang,,Sumida Ku,35.73012,139.82381999999998,Entire home/apt,6671,2,15,2019-06-23,2.41
30684934,Beautiful Family Room near Sky Tree 201,200349143,Danyang,,Sumida Ku,35.73191,139.82399999999998,Entire home/apt,6671,2,14,2019-06-10,2.33
30685290,Beautiful Family Room near Sky Tree 202,200349143,Danyang,,Sumida Ku,35.73,139.82488999999998,Entire home/apt,6671,2,14,2019-05-17,2.5
30685441,Beautiful Family Room near Sky Tree 301,200349143,Danyang,,Sumida Ku,35.73042,139.82547,Entire home/apt,6671,2,11,2019-06-13,1.8
30685556,Beautiful Family Room near Sky Tree 302,200349143,Danyang,,Sumida Ku,35.73005,139.8234,Entire home/apt,6671,2,13,2019-06-09,2.35
30688681,PortableWifi Free! Toyko Center! Akasaka Roppongi!,79948554,You Zhu,,Minato Ku,35.67346,139.73528000000002,Entire home/apt,13988,2,21,2019-06-27,3.54
30695012,Toyko Roppongi Shibuya Ginza Akihabara UenoAsakusa,79948554,You Zhu,,Minato Ku,35.67329,139.73539,Entire home/apt,13988,1,20,2019-06-23,3.37
30695028,Cozy Room! 5min to nearest sta! Skytree AS958,228962093,Ayu-Pon Family,,Sumida Ku,35.712540000000004,139.82787,Entire home/apt,14957,1,11,2019-06-09,1.77
30695123,浅草601 浅草寺Sensoji 東京天空樹Tokyo Sky Tree!!!,79948554,You Zhu,,Taito Ku,35.71519,139.79953999999998,Entire home/apt,20014,2,20,2019-06-16,3.23
30695422,NewYearSale!! Tokyo Minatoku Azabu Roppongi !!,79948554,You Zhu,,Minato Ku,35.65318,139.73275,Entire home/apt,14957,2,15,2019-06-09,2.6
30695570,浅草502 Sensoji/SkyTree/雷門 on foot!!,79948554,You Zhu,,Taito Ku,35.71487,139.79993000000002,Entire home/apt,14957,2,12,2019-06-15,2.24
30695629,浅草301 Sensoji/SkyTree/雷門 on foot!!,79948554,You Zhu,,Taito Ku,35.71444,139.79972,Entire home/apt,16033,2,7,2019-05-21,2.04
30695727,浅草802 浅草寺/天空樹/ｱﾒ横!! Sensoji/SkyTree/AMEYOKO!!,79948554,You Zhu,,Taito Ku,35.71586,139.79793999999998,Entire home/apt,17969,2,27,2019-06-24,4.45
30695792,浅草402 Sensoji/SkyTree/雷門 on foot!!,79948554,You Zhu,,Taito Ku,35.71588,139.79853,Entire home/apt,16033,2,13,2019-06-07,2.45
30695844,浅草501 Sensoji/SkyTree/雷門 on foot!!,79948554,You Zhu,,Taito Ku,35.71515,139.79824,Entire home/apt,14957,2,12,2019-06-24,2.22
30695888,浅草602 浅草寺Sensoji/SkyTree/雷門 on foot!!,79948554,You Zhu,,Taito Ku,35.71485,139.79774,Entire home/apt,16033,2,18,2019-06-18,2.92
30695933,浅草401 東京浅草寺徒歩2分  Sensoji/SkyTree/雷門 on foot!!,79948554,You Zhu,,Taito Ku,35.71638,139.79981999999998,Entire home/apt,16033,1,25,2019-06-23,4.05
30695996,Max8ppl/JR Shinjuku 7min/3BR/8beds/Japanese House,229764247,Satellite Tokyo,,Shibuya Ku,35.67668,139.69286,Entire home/apt,24963,1,33,2019-06-26,5.5
30696067,浅草801 東京浅草寺徒歩2分 Tokyo sky tree and Sonsoji,79948554,You Zhu,,Taito Ku,35.71645,139.7998,Entire home/apt,17969,2,20,2019-06-24,3.24
30696136,NewYearSale!! Azabu 401 Tokyo Minatoku Roppongi !!,79948554,You Zhu,,Minato Ku,35.65307,139.73345,Entire home/apt,16033,2,21,2019-06-12,3.8
30697642,"East-Ginza sta 3mins walk, direct to airport, new",26107414,Bruce,,Chuo Ku,35.67237,139.76892,Entire home/apt,12051,2,34,2019-06-23,5.4
30697900,CenterOfGinza!3min walksta/DirectHND&NRT Free wifi,26107414,Bruce,,Chuo Ku,35.67136,139.77103,Entire home/apt,14849,2,27,2019-06-16,5.16
30698659,"East-Ginza sta 3mins walk, direct to airport, new",26107414,Bruce,,Chuo Ku,35.67233,139.77049,Entire home/apt,12051,2,25,2019-06-16,4.29
30699092,Sunshine Tower in the center of Tokyo 601,49124251,Yurie友里恵,,Minato Ku,35.65187,139.74597,Entire home/apt,20014,1,17,2019-05-29,3.52
30699189,Superior apartment in downtown Ginza!3min walk sta,26107414,Bruce,,Chuo Ku,35.67176,139.77038000000002,Entire home/apt,12051,2,27,2019-06-17,4.29
30699303,ASAKUSA-8f/3bedrooms/max 12ppl/6min to station,106201972,James,,Taito Ku,35.715090000000004,139.80024,Entire home/apt,23995,2,6,2019-05-31,1.35
30699367,New open sale!3min walk station/Direct to HND&NRT,26107414,Bruce,,Chuo Ku,35.67176,139.77078999999998,Entire home/apt,13988,2,27,2019-06-16,4.35
30699370,Sunshine Tower in the center of Tokyo 603,49124251,Yurie友里恵,,Minato Ku,35.651959999999995,139.74539,Entire home/apt,13020,1,19,2019-06-26,3.05
30699459,Sunshine Tower in the center of Tokyo 602,49124251,Yurie友里恵,,Minato Ku,35.653079999999996,139.74743,Entire home/apt,14957,1,18,2019-05-31,2.86
30699688,Open Sales! Center Of Ginza! 3min walk to station,26107414,Bruce,,Chuo Ku,35.672259999999994,139.76945,Entire home/apt,13020,2,19,2019-06-04,3.06
30699757,Shinjuku 4 min train Max 8ppl 102,229564857,Suite,,Nakano Ku,35.70655,139.68277,Entire home/apt,29806,1,31,2019-06-20,4.97
30699952,Shinjuku 4 min train Max 10ppl 201,229564857,Suite,,Nakano Ku,35.70629,139.68119,Entire home/apt,29806,1,39,2019-06-25,6.22
30699987,"3 people!24-hour service,free Wi-Fi/DirectHND&NRT",26107414,Bruce,,Chuo Ku,35.67122,139.76908999999998,Entire home/apt,14957,2,25,2019-06-23,4.26
30700075,LANG-502#CenterOfGinza!3min walk sta/DirectHND&NRT,26107414,Bruce,,Chuo Ku,35.672259999999994,139.76906,Entire home/apt,14849,2,33,2019-06-22,5.27
30700173,Cozy Room! 5min to nearest sta! Skytree AS959,228962093,Ayu-Pon Family,,Sumida Ku,35.712990000000005,139.82623999999998,Entire home/apt,14957,1,8,2019-05-30,1.38
30700228,Best choice in Tokyo!Cozy and Convenient!Family~,26107414,Bruce,,Chuo Ku,35.67173,139.76895,Entire home/apt,14957,2,23,2019-06-18,3.52
30700475,Tokyo!Ginza!Close to Station/Cozy and Amazing,26107414,Bruce,,Chuo Ku,35.67301,139.76883999999998,Entire home/apt,14957,2,28,2019-06-23,4.31
30700618,Best room in Tokyo! Ginza!Cozy|Convenient Traffic,26107414,Bruce,,Chuo Ku,35.67221,139.77047,Entire home/apt,13988,2,12,2019-06-13,2.0
30700774,"Amazing!Nice room in Tokyo, 3mins to sta, Cozy!",26107414,Bruce,,Chuo Ku,35.67161,139.77053,Entire home/apt,14957,2,20,2019-05-17,3.37
30701820,②地下鉄飯田橋駅★直結 JR飯田橋駅★隣接 荷物が多くても安心!! 東京ｾﾝﾄﾗﾙYH1813 個室,223446345,Kikuchi,,Chiyoda Ku,35.70139,139.74464,Private room,8716,1,3,2019-02-05,0.48
30702349,Shinjuku 4 min train Max 10ppl 202,229564857,Suite,,Nakano Ku,35.7066,139.68264,Entire home/apt,29806,1,37,2019-06-21,6.17
30702511,Shinjuku 4 min train Max 10ppl 301,229564857,Suite,,Nakano Ku,35.704570000000004,139.68169,Entire home/apt,29806,1,35,2019-06-24,5.59
30702680,Shinjuku 4 min train Max 10ppl 302,229564857,Suite,,Nakano Ku,35.70605,139.68123,Entire home/apt,29806,1,30,2019-06-22,4.92
30702795,[NEW] Clean&Comfortable Sta7min NearAkihabara Ueno,105015397,Li,,Bunkyo Ku,35.70326,139.76644,Entire home/apt,34970,2,37,2019-06-20,6.57
30703888,Shinjuku Ocean World Opening Big Discount,208133335,勝博,,Shinjuku Ku,35.69038,139.68407,Entire home/apt,34970,2,11,2019-06-15,1.76
30706207,Tokyo Center#Tsukiji#TopFloor#PCdesk#1000Mwifi,229840411,Yuki,,Chuo Ku,35.68951,139.77698999999998,Entire home/apt,17754,2,14,2019-06-24,2.8
30706760,6min to Shinjuku by JR/3min walk to Shin-Okubo St.,70438155,MingJuan,,Shinjuku Ku,35.70004,139.69899999999998,Entire home/apt,50035,2,9,2019-04-28,1.97
30716369,Cozy Room! 5min to nearest sta! Skytree AS960,228962093,Ayu-Pon Family,,Sumida Ku,35.71438,139.82783,Entire home/apt,14957,1,18,2019-06-18,3.05
30716584,Cozy Room! 5min to nearest sta! Skytree AS961,228962093,Ayu-Pon Family,,Sumida Ku,35.71407,139.82613999999998,Entire home/apt,14957,1,17,2019-06-21,2.73
30716917,Cozy Room! 5min to nearest sta! Skytree AS962,228962093,Ayu-Pon Family,,Sumida Ku,35.71391,139.8267,Entire home/apt,14957,1,9,2019-06-08,1.47
30717255,Cozy Room! 5min to nearest sta! Skytree AS963,228962093,Ayu-Pon Family,,Sumida Ku,35.71395,139.82732,Entire home/apt,14957,1,10,2019-06-15,1.62
30717290,Japanese traditional apartment with 5 min to sta,224750231,Naoto,,Koto Ku,35.68099,139.81126,Entire home/apt,6994,1,18,2019-06-18,3.0
30717440,"新宿豪华别墅六室一厅6bedroom,两套卫浴,最大13人",43826309,Momo,,Shinjuku Ku,35.70102,139.69901000000002,Entire home/apt,50035,2,11,2019-06-09,1.77
30717964,SALE!!【下北沢】徒歩2分､原宿､明治神宮､渋谷5分､新宿8分 ﾛﾏﾝﾁｯｸな部屋,151297240,Ketsu,,Setagaya Ku,35.66222,139.66975,Entire home/apt,9039,1,17,2019-06-01,3.29
30719436,CPMM Center of Shinjuku6,205793682,ふじさん,,Shinjuku Ku,35.69546,139.70936,Entire home/apt,60041,2,9,2019-06-26,1.59
30720332,New open  Shinjuku 東新宿､歌舞伎町､徒歩4分 405,229947332,Yukihisa,,Shinjuku Ku,35.69729,139.70543,Entire home/apt,16033,1,12,2019-06-11,2.9
30722029,2min to Shinjuku sta/ 30 sec to nearest sta,55501174,Katsuhiko,,Shinjuku Ku,35.70177,139.69724,Entire home/apt,12051,1,22,2019-06-13,3.49
30722290,New open ! Shinjuku    東新宿､歌舞伎町､徒歩4分  1204,229947332,Yukihisa,,Shinjuku Ku,35.69755,139.70566000000002,Entire home/apt,20014,1,19,2019-06-09,3.24
30727761,新宿幸福之家,106357494,Ya,,Shinjuku Ku,35.7015,139.70753,Entire home/apt,25824,5,6,2019-06-16,1.31
30728283,NEW OPEN Lovely room(1),106357494,Ya,,Shinjuku Ku,35.70162,139.70805,Entire home/apt,32818,3,4,2019-06-18,1.33
30744228,Akihabara☆|12min|Direct Access Airport|Max2|201,38047329,Ruiko,,Taito Ku,35.70385,139.78288999999998,Private room,4950,1,8,2019-05-30,1.63
30744535,Home WIFI! Cool & Quite Apt+LOFT near Shinjuku C!,44812749,Memo & Taki,,Suginami Ku,35.67313,139.65934,Entire home/apt,4842,1,13,2019-06-24,2.95
30744767,"Family Home w/Balcony, Free Parking & Skytree View",227942987,Qiqa,,Katsushika Ku,35.73366,139.83189,Entire home/apt,99962,1,22,2019-05-26,3.57
30745006,Home WIFI! Tranquil Retreat+LOFT near Shinjuku B!,44812749,Memo & Taki,,Suginami Ku,35.6739,139.66088,Entire home/apt,4519,1,6,2019-06-07,1.26
30745059,*E*Home WIFI & Compact & Tranquil Apt with LOFT!,44812749,Memo & Taki,,Suginami Ku,35.67238,139.66008,Entire home/apt,4950,1,2,2019-06-23,2.0
30746016,Ui home Family Apartment near Uguisudani   !zsdj3,203147985,一杰,,Taito Ku,35.72221,139.78019,Entire home/apt,12051,1,10,2019-06-23,1.84
30746218,CENTRAL Tokyo! Walk to Sites Large Room in House A,229961857,Ling,,Chuo Ku,35.67757,139.78253999999998,Private room,9146,1,20,2019-06-11,3.09
30748446,Hotel La Firenze【NoSmoking Single】22square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80668,139.8002,Private room,6564,1,0,,
30748785,Hotel La Firenze【Smoking Single】22square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80724,139.80053,Private room,6133,1,0,,
30748786,Perfect location/Cozy space/85.75㎡/Free Wi-Fi,70213380,Tomohiro,,Shinagawa Ku,35.63327,139.71462,Entire home/apt,54984,1,10,2019-05-25,2.24
30748861,【No Smoking Semi Double】22 square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80834,139.80223999999998,Private room,7962,1,0,,
30748933,【Smoking Semi Double】22 square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80658,139.80066000000002,Private room,7532,1,0,,
30748994,【Non-Smoking Double】 27 square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80662,139.8016,Private room,8500,1,0,,
30749078,【Smoking Double】 27 square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80815,139.80195,Private room,8285,1,0,,
30749088,peaceful and friendly area near Tokyo skytree,45410526,Josie,,Sumida Ku,35.7166,139.82245,Entire home/apt,3766,1,24,2019-05-13,3.89
30749230,"【Non-smoking, Twin beds】 27 square meters",229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80814,139.80198000000001,Private room,8823,1,0,,
30749306,【Smoking Twin】 27 square meters!,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80696,139.80067,Private room,8823,1,0,,
30749379,【DX NoSmoking Semi Double】 25 square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80702,139.80023,Private room,12912,1,0,,
30749429,【DX Non Smoking Twin】 25 square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80659,139.80103,Private room,12912,1,0,,
30749839,【DX NoSmoking Semi Double】 25 square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80809,139.80177,Private room,12912,1,0,,
30750109,Contemporary Tsukiji/Ginza Home with 2 Balconies,225967315,Aki,,Chuo Ku,35.6663,139.77395,Entire home/apt,14526,2,20,2019-06-12,3.23
30752351,3min to Ebisu(恵比寿) Cozy&Modern apt with WIFI,230127032,Ruka,,Shibuya Ku,35.64686,139.72132,Entire home/apt,9039,2,24,2019-05-30,4.14
30752395,2min to Shinjuku sta/ 30 sec to nearest sta,55501174,Katsuhiko,,Shinjuku Ku,35.70232,139.69755,Entire home/apt,20014,1,18,2019-06-07,2.92
30758523,"Licensed  2min Ooyama 3 stops Ikebukuro,5th Year!",22193183,Kyoko,,Itabashi Ku,35.746990000000004,139.7025,Entire home/apt,9039,7,13,2019-06-27,2.18
30758674,WorldBridge Japan 1/F Apartment,65984630,Audrey,,Katsushika Ku,35.745059999999995,139.85052,Entire home/apt,13988,1,4,2019-06-25,1.64
30761303,Asakusa 80平米 1min walk to Station near Skytree,201334932,Saki,,Sumida Ku,35.711890000000004,139.82932,Entire home/apt,21951,2,24,2019-06-14,4.11
30762349,A house near Shinjuku. Free cat cafe experience,229975108,結海,,Nakano Ku,35.69424,139.68277,Entire home/apt,30021,1,13,2019-05-26,2.1
30771988,Great location Shinjuku Shinokubo cozy studio.,165159056,Mimi,,Shinjuku Ku,35.703359999999996,139.70331000000002,Entire home/apt,4950,30,1,2019-02-27,0.25
30772523,【NEW OPEN】GOTANDA ! EASY ACCESS TO MAJOR CITIES!,228966442,Plays,,Minato Ku,35.630829999999996,139.72966,Entire home/apt,16033,1,12,2019-05-31,2.02
30773382,BBH Machiyafrom station 3min walk,115435064,Kentaro,,Arakawa Ku,35.738890000000005,139.77995,Private room,6026,1,3,2019-05-04,0.93
30773775,Chiyoda Inn Superior Japanese Room with Toilet,223967707,ちよだ,,Arakawa Ku,35.73133,139.79672,Private room,7532,1,0,,
30773844,Chiyoda Inn Standard Japanese Room w/ Shared Bath,223967707,ちよだ,,Arakawa Ku,35.73195,139.79641,Private room,6026,1,3,2019-05-02,1.07
30773949,Chiyoda Inn Standard Single Room,223967707,ちよだ,,Arakawa Ku,35.73154,139.7965,Private room,6026,1,0,,
30774063,Chiyoda Inn Single Room with Bathroom,223967707,ちよだ,,Arakawa Ku,35.73158,139.7972,Private room,6564,1,0,,
30774461,New Chiyoda - Standard Single Room,230105815,ちよだ新館,,Arakawa Ku,35.73319,139.79841000000002,Private room,13988,1,0,,
30774632,New Chiyoda - Skylight Single Room,230105815,ちよだ新館,,Arakawa Ku,35.73342,139.79811999999998,Private room,6994,1,0,,
30774699,New Chiyoda -  Loft Single Room,230105815,ちよだ新館,,Arakawa Ku,35.73202,139.79841000000002,Private room,6994,1,0,,
30774755,New Chiyoda - Standard Twin Room,230105815,ちよだ新館,,Arakawa Ku,35.733129999999996,139.79833,Private room,7962,1,1,2019-03-24,0.31
30774846,羽田空港近くの一軒家!大人数でも泊まれるくつろぎHOUSE,228179543,Yoko,,Ota Ku,35.55696,139.72184,Entire home/apt,21951,1,9,2019-06-08,3.0
30775161,Cheerful & Colorful Studio in Tsukiji / Ginza,225967315,Aki,,Chuo Ku,35.66662,139.77232,Entire home/apt,13988,2,25,2019-06-16,4.21
30776091,Big house for family and groups in Asakusa area!,230273564,Nao,,Sumida Ku,35.69979,139.81331,Entire home/apt,10653,1,15,2019-06-22,2.6
30776221,Curiously Captivating Studio in Tsukiji /Ginza,225967315,Aki,,Chuo Ku,35.665079999999996,139.77185,Entire home/apt,13020,2,28,2019-06-25,4.52
30776362,Machiya の普通の家,44600116,Mami,,Arakawa Ku,35.74955,139.78368,Private room,4950,2,16,2019-06-24,2.47
30776606,Quaint & Quiet Studio Home in Tsukiji/Ginza,225967315,Aki,,Chuo Ku,35.66519,139.77421,Entire home/apt,10975,2,17,2019-06-16,2.93
30776751,A Surfer In The City Studio: Tsukiji / Ginza,225967315,Aki,,Chuo Ku,35.66639,139.77375,Entire home/apt,13020,2,22,2019-05-26,3.75
30777062,Thrilling Turquoise Studio in Tsukiji / Ginza,225967315,Aki,,Chuo Ku,35.6652,139.7739,Entire home/apt,13020,2,23,2019-06-02,3.9
30777195,Relaxing Koi Pad: High Floor Home in Tsukiji/Ginza,225967315,Aki,,Chuo Ku,35.66709,139.77364,Entire home/apt,13020,2,25,2019-06-21,4.17
30777359,Posh Tsukiji/Ginza Lux Design Studio: Higher Floor,225967315,Aki,,Chuo Ku,35.66625,139.77355,Entire home/apt,13450,2,24,2019-06-08,4.07
30777444,Modern Japanese Garden Tsukiji/Ginza: High Floor,225967315,Aki,,Chuo Ku,35.66554,139.77421,Entire home/apt,12482,2,13,2019-06-22,2.83
30777980,Just Jazz: Large Studio in Tsukiji/Ginza,225967315,Aki,,Chuo Ku,35.665209999999995,139.77258,Entire home/apt,13450,2,19,2019-06-23,3.7
30778339,Easygoing & Exotic 1 BR Suite in Tsukiji/Ginza,225967315,Aki,,Chuo Ku,35.66492,139.77215,Entire home/apt,17001,2,21,2019-06-23,3.54
30778563,Delightful Designer 1BR Suite in Tsukiji/Ginza,225967315,Aki,,Chuo Ku,35.66701,139.77345,Entire home/apt,16033,2,14,2019-06-11,2.37
30778842,Radiant & Ravishing 1BR Suite in Tsukiji/Ginza,225967315,Aki,,Chuo Ku,35.667120000000004,139.77218,Entire home/apt,17001,2,23,2019-06-25,3.92
30779014,A Majestic 1BR Suite in Tsukiji/Ginza: High Floor,225967315,Aki,,Chuo Ku,35.66711,139.77417,Entire home/apt,16463,2,18,2019-06-20,3.03
30780715,1min sta / Ueno 3min / MAX12pp/Asakusa/Akihabara,214681256,Tsuyoshi,,Taito Ku,35.72889,139.79155,Entire home/apt,1399,6,2,2019-03-28,0.63
30780886,【R21】Stay in Tokyo★near IKEBUKURO★,79786738,Naoto,,Toshima Ku,35.73738,139.71178999999998,Private room,10007,2,5,2019-05-21,0.91
30781083,Cozy House * Metro 2 min * FREE Pocket WIFI,230135243,Zhanpeng,,Itabashi Ku,35.761559999999996,139.70315,Entire home/apt,14957,1,18,2019-06-16,2.98
30781309,【R23】Stay in Tokyo★near IKEBUKURO★,79786738,Naoto,,Toshima Ku,35.737829999999995,139.71035,Private room,10007,2,4,2019-06-17,1.08
30783354,"[CV-BK-A] Higashi-Shinjuku 5 min Sta., 1R w/ loft",230315739,Vibes,,Shinjuku Ku,35.69908,139.70953,Entire home/apt,10222,2,5,2019-05-07,0.96
30783902,"★Rumah Bagus Asakusa★whole rent!! temple, sky tree",139071677,Ryoma,,Sumida Ku,35.70939,139.7996,Entire home/apt,12051,1,0,,
30797061,"[CV-BK-B] Higashi-Shinjuku 5 min Sta., 1R w/ loft",230315739,Vibes,,Shinjuku Ku,35.70033,139.71072,Entire home/apt,10222,2,8,2019-06-02,1.45
30797210,"[CV-BL-B] Higashi-Shinjuku 5 min Sta., 1R w/ loft",230315739,Vibes,,Shinjuku Ku,35.70086,139.70926,Entire home/apt,10222,2,4,2019-06-26,1.35
30797285,"[CV-BL-A] Higashi-Shinjuku 5 min Sta., 1R w/ loft",230315739,Vibes,,Shinjuku Ku,35.70055,139.70952,Entire home/apt,10222,2,5,2019-06-24,0.96
30797365,"[CV-BL-C] Higashi-Shinjuku 5 min Sta., 1R w/ loft",230315739,Vibes,,Shinjuku Ku,35.69993,139.70972,Entire home/apt,10222,2,2,2019-03-29,0.63
30797438,"[CV-R-A] Higashi-Shinjuku 5 min Sta., 1R w/ loft",230315739,Vibes,,Shinjuku Ku,35.70064,139.71107,Entire home/apt,10222,2,1,2019-01-25,0.19
30797595,"[CV-R-B] Higashi-Shinjuku 5 min Sta., 1R w/ loft",230315739,Vibes,,Shinjuku Ku,35.700759999999995,139.7093,Entire home/apt,10222,2,3,2019-06-02,0.57
30797694,"[CV-R-C] Higashi-Shinjuku 5 min Sta., 1R w/ loft",230315739,Vibes,,Shinjuku Ku,35.69892,139.71062,Entire home/apt,10222,2,5,2019-06-11,0.98
30797816,HOYO東京Akasaka#503/3min from Akasaka sta+PocketWiFi,198552582,Masa,,Minato Ku,35.673359999999995,139.73758999999998,Entire home/apt,9684,2,16,2019-06-21,2.67
30798720,"【New House ,near Disney Resort, free wifi】",31619756,Satochan,,Edogawa Ku,35.66173,139.86562,Entire home/apt,10007,2,24,2019-06-15,3.87
30798948,100 Years Old Japanese-style House in Oume city,230416584,Toshihiro,,Ome Shi,35.83243,139.26455,Private room,4196,1,2,2019-06-16,0.85
30801272,New open Ueno Ameyokocho/新開幕 上野阿美橫町-四人房C,208138512,Elaine,,Taito Ku,35.70432,139.77924,Entire home/apt,19476,1,6,2019-06-09,1.41
30801311,8min fm Haneda /6min fm Kamata st/ Pocket Wi-fi,230434710,Koji,,Ota Ku,35.55827,139.71996000000001,Entire home/apt,10222,2,11,2019-06-24,2.5
30802585,4mins from sta! 6pax with comfy bed! P-wifi,226764534,Terumi,,Toshima Ku,35.738609999999994,139.74704,Entire home/apt,14957,1,21,2019-06-19,3.48
30804030,"R2. New! Luxury, Super doper cool apartment池袋!",230154092,Mickey,,Toshima Ku,35.72663,139.71059,Entire home/apt,23027,3,20,2019-06-26,3.17
30804870,"US201室山手线小屋｡直达上野2分,方便前往新宿,涩谷,秋叶原,东京､银座､便利店,饮食店满载",230286051,Aiko (Hotel Name:SMOOTH  SAILING ),,Arakawa Ku,35.72576,139.78108999999998,Entire home/apt,10007,1,21,2019-06-26,4.44
